"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-06-12","6.71"," 0215"," 0110","1.07","0.0","0.0",,"79","63",,"  180","  170","0.0","15.0","17.9","    1","    1","    1",,"    1",,,"    1","    1",,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-06-13","7.38"," 1107"," 1106","0.00","0.0","0.0",,"76","62",,"  100","  110","0.0","17.9","21.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-06-14","6.26"," 1603"," 1719","0.01","0.0","0.0",,"71","57",,"  120","  110","0.0","14.1","16.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-06-15","7.16"," 1511"," 1342","0.21","0.0","0.0",,"68","57",,"  110","  130","0.0","16.1","19.9","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-06-16","7.38"," 1436"," 1436","0.00","0.0","0.0",,"66","56",,"  150","  140","0.0","14.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-06-17","8.05"," 1530"," 1529","0.01","0.0","0.0",,"66","53",,"  130","  120","0.0","14.1","16.1",,,,,"    1",,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-06-18","12.08"," 1335"," 1445","2.25","0.0","0.0",,"65","62",,"  170","  150","0.0","29.1","33.1","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-06-19","7.61"," 2038"," 2045","0.00","0.0","0.0",,"79","64",,"  300","  280","0.0","15.0","17.0","    1",,,,,,"    1","    1",,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-06-20","6.26"," 1225"," 1435","0.41","0.0","0.0",,"72","65",,"  180","  170","0.0","13.0","15.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-06-21","11.63"," 1506"," 1506","0.68","0.0","0.0",,"80","63",,"  360","  360","0.0","25.1","32.0","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-06-22","13.42"," 1632"," 1418","0.00","0.0","0.0",,"76","66",,"  360","  360","0.0","21.0","25.9",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-06-23","9.40"," 0807"," 1116","0.08","0.0","0.0",,"80","65",,"  360","  350","0.0","17.9","21.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-06-24","6.71"," 0628"," 0625","0.02","0.0","0.0",,"78","64",,"  360","  360","0.0","15.0","17.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-06-25","6.93"," 2354"," 2351","0.00","0.0","0.0",,"76","64",,"  190","  190","0.0","15.0","17.0",,,,,,,"    1","    1",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-06-26","6.49"," 1742"," 1732","0.04","0.0","0.0",,"81","65",,"  360","   10","0.0","32.0","40.0","    1",,"    1",,,,"    1","    1",,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-06-27","7.16"," 1810"," 1807","0.01","0.0","0.0",,"83","64",,"  320","  320","0.0","19.9","23.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-06-28","10.29"," 2359"," 2359","0.00","0.0","0.0",,"80","66",,"  260","  260","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-06-29","10.96"," 1319"," 1319","0.00","0.0","0.0",,"83","67",,"  230","  220","0.0","21.0","23.0",,,,,"    1",,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-06-30","8.05"," 1718"," 1717","0.05","0.0","0.0",,"80","66",,"  290","  290","0.0","23.9","31.1",,,,,"    1",,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-01","5.82"," 1425"," 1011","0.04","0.0","0.0",,"81","68",,"  130","  180","0.0","23.0","30.0","    1",,"    1",,"    1",,,"    1",,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-02","7.16"," 1841"," 1840","0.02","0.0","0.0",,"79","68",,"  320","  310","0.0","19.9","21.9","    1",,"    1",,"    1",,,"    1",,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-03","9.17"," 1906"," 1905","0.02","0.0","0.0",,"81","68",,"  280","  280","0.0","19.9","25.1",,,,,"    1",,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-04","12.97"," 1607"," 1559","0.00","0.0","0.0",,"83","68",,"  270","  270","0.0","23.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-05","11.41"," 1714"," 1656","0.00","0.0","0.0",,"80","64",,"  190","  200","0.0","21.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-06","7.83"," 1738"," 0636","0.00","0.0","0.0",,"84","64",,"  180","   70","0.0","17.0","23.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-07","6.93"," 2307"," 2316","0.51","0.0","0.0",,"80","64",,"  330","  360","0.0","30.0","36.0","    1",,"    1","    1","    1",,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-08","8.72"," 1913"," 1221","0.00","0.0","0.0",,"81","59",,"  360","  350","0.0","17.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-09","7.38"," 1646"," 1605","0.00","0.0","0.0",,"73","62",,"  110","  100","0.0","16.1","21.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-10","6.26"," 1159"," 1224","0.00","0.0","0.0",,"76","58",,"  160","  130","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-11","13.65"," 1710"," 1812","0.38","0.0","0.0",,"76","62",,"  190","  190","0.0","25.9","32.0","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-12","12.30"," 1437"," 1343","0.09","0.0","0.0",,"84","65",,"  260","  270","0.0","23.0","30.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-13","10.29"," 1521"," 1547","0.00","0.0","0.0",,"77","60",,"  190","  190","0.0","23.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-14","10.07"," 1522"," 1426","0.00","0.0","0.0",,"83","64",,"  260","  280","0.0","23.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-15","9.17"," 1616"," 1606","0.00","0.0","0.0",,"80","62",,"  180","  190","0.0","19.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-16","10.29"," 1655"," 1051","0.00","0.0","0.0",,"82","70",,"  190","  240","0.0","21.9","32.0",,,,,,,"    1","    1",,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-17","6.93"," 1307"," 1306","0.00","0.0","0.0",,"84","68",,"  150","  150","0.0","15.0","19.9","    1",,,,,,"    1","    1",,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-18","12.75"," 1427"," 1430","0.00","0.0","0.0",,"85","72",,"  240","  240","0.0","23.0","25.9","    1",,,,,,"    1","    1",,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-19","11.18"," 1712"," 1714","0.00","0.0","0.0",,"81","67",,"  190","  190","0.0","19.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-20","7.16"," 1553"," 1633","0.00","0.0","0.0",,"82","65",,"  130","  120","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-21","7.83"," 0738"," 0719","0.76","0.0","0.0",,"72","66",,"   40","   40","0.0","17.0","23.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-22","6.71"," 1659"," 1727","0.00","0.0","0.0",,"80","66",,"  180","  180","0.0","15.0","17.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-23","11.41"," 1309"," 1308","0.56","0.0","0.0",,"76","65",,"  100","  100","0.0","23.0","31.1","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-24","11.63"," 1949"," 1948","0.03","0.0","0.0",,"80","65",,"  190","  200","0.0","19.9","23.0","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-25","10.74"," 2356"," 2341","0.00","0.0","0.0",,"82","66",,"  180","  190","0.0","23.0","29.1","    1",,,,,,"    1","    1",,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-26","8.50"," 2356"," 2356","0.31","0.0","0.0",,"84","72",,"  180","  180","0.0","23.0","28.0","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-27","9.62"," 1801"," 1818","0.00","0.0","0.0",,"83","71",,"  190","  200","0.0","23.0","28.0","    1",,"    1",,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-28","9.40"," 1954"," 1104","0.00","0.0","0.0",,"85","71",,"  180","  160","0.0","21.9","30.0","    1",,,,,,"    1","    1",,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-29","10.51"," 1913"," 1911","0.34","0.0","0.0",,"82","71",,"  230","  240","0.0","38.0","49.0","    1",,"    1",,"    1",,"    1","    1",,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-30","9.62"," 1602"," 1642","0.00","0.0","0.0",,"90","73",,"  230","  230","0.0","17.9","21.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-07-31","10.29"," 1509"," 1508","0.51","0.0","0.0",,"88","70",,"  330","  300","0.0","31.1","53.0","    1",,,,"    1",,"    1","    1",,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-01","7.83"," 1344"," 1343","0.00","0.0","0.0",,"81","68",,"  190","  190","0.0","13.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-02","8.50"," 1015"," 0950","0.62","0.0","0.0",,"78","71",,"  140","  140","0.0","21.0","25.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-03","6.04"," 1750"," 1813","0.00","0.0","0.0",,"83","69",,"  190","  180","0.0","14.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-04","9.84"," 1720"," 1701","0.00","0.0","0.0",,"84","70",,"  190","  190","0.0","23.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-05","8.05"," 2022"," 2021","0.00","0.0","0.0",,"86","74",,"  340","  340","0.0","17.0","21.9","    1",,,,,,"    1","    1",,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-06","7.38"," 0153"," 0132","0.04","0.0","0.0",,"76","67",,"  360","  360","0.0","14.1","17.9",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-07","10.74"," 1605"," 1106","0.00","0.0","0.0",,"83","66",,"  340","  340","0.0","21.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-08","6.93"," 1435"," 1137","0.00","0.0","0.0",,"78","63",,"  200","  220","0.0","13.0","16.1",,,,,"    1",,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-09","8.28"," 2340"," 2340","0.00","0.0","0.0",,"80","71",,"  270","  270","0.0","17.0","19.9","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-10","10.29"," 2048"," 2048","0.16","0.0","0.0",,"92","72",,"  340","  350","0.0","29.1","36.9","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-11","7.16"," 1312"," 1307","0.00","0.0","0.0",,"90","76",,"  320","  320","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-12","8.95"," 1552"," 1605","0.02","0.0","0.0",,"83","71",,"  110","  110","0.0","17.9","21.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-13","7.61"," 0831"," 0836","0.01","0.0","0.0",,"76","69",,"   50","   50","0.0","16.1","21.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-14","6.26"," 0540",,"0.00","0.0","0.0",,"82","66",,"  130",,"0.0","17.0",,,,,,,,"    1","    1",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-15","8.50"," 1708"," 1750","0.00","0.0","0.0",,"86","69",,"  190","  190","0.0","16.1","19.9","    1",,,,,,"    1","    1",,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-16","8.50"," 1846"," 1647","0.00","0.0","0.0",,"90","71",,"  180","  200","0.0","15.0","25.9","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-17","9.84"," 1735"," 0528","0.00","0.0","0.0",,"91","73",,"  190","  220","0.0","19.9","30.0","    1",,,,,,"    1","    1",,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-18","12.30"," 2123"," 2122","0.00","0.0","0.0",,"89","71",,"  310","  300","0.0","30.0","38.0",,,"    1",,"    1",,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-19","10.51"," 1710"," 1716","0.00","0.0","0.0",,"90","73",,"  200","  210","0.0","17.9","21.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-20","8.50"," 1726"," 1923","0.00","0.0","0.0",,"87","75",,"  180","  200","0.0","21.9","25.1",,,,,,,"    1","    1",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-21","12.75"," 1428"," 1311","0.54","0.0","0.0",,"88","73",,"  180","  180","0.0","32.0","40.0","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-22","6.93"," 0159"," 0158","0.57","0.0","0.0",,"85","72",,"  300","  300","0.0","19.9","23.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-23","5.37"," 1643"," 1620","0.01","0.0","0.0",,"84","74",,"  190","  190","0.0","17.9","21.9",,,,,"    1",,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-24","5.82"," 1439"," 0557","0.00","0.0","0.0",,"85","71",,"  200","   10","0.0","14.1","25.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-25","8.72"," 1958"," 0611","0.00","0.0","0.0",,"84","70",,"  210","  220","0.0","15.0","30.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-26","14.32"," 1721"," 1418","0.00","0.0","0.0",,"89","73",,"  260","  280","0.0","21.9","28.0",,,,,"    1",,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-27","7.61"," 0615"," 1326","0.00","0.0","0.0",,"77","68",,"   30","  210","0.0","15.0","17.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-28","6.71"," 2242"," 2241","1.47","0.0","0.0",,"73","63",,"  160","  150","0.0","16.1","19.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-29","8.50"," 0846"," 0319","0.06","0.0","0.0",,"74","67",,"  100","  150","0.0","15.0","19.9","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-30","8.95"," 2031"," 2030","0.00","0.0","0.0",,"81","67",,"  300","  290","0.0","17.9","23.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-08-31","8.28"," 1614"," 2058","0.00","0.0","0.0",,"75","60",,"  360","   10","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-01","7.61"," 1203"," 1056","0.00","0.0","0.0",,"75","57",,"   70","   40","0.0","16.1","21.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-02","5.14"," 1232"," 1231","0.00","0.0","0.0",,"75","57",,"  170","  170","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-03","6.04"," 1350"," 0707","0.00","0.0","0.0",,"79","58",,"  130","   40","0.0","14.1","23.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-04","7.61"," 1547"," 0526","0.00","0.0","0.0",,"85","60",,"  200","   30","0.0","15.0","23.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-05","5.37"," 1148"," 1235","0.00","0.0","0.0",,"86","69",,"   20","   30","0.0","13.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-06","12.30"," 1516"," 1521","0.00","0.0","0.0",,"76","64",,"  130","  130","0.0","23.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-07","7.16"," 1448"," 1022","0.00","0.0","0.0",,"74","59",,"  140","   90","0.0","14.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-08","4.25"," 1334"," 1311","0.00","0.0","0.0",,"75","62",,"  230","  250","0.0","8.9","15.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-09","9.84"," 2107"," 2030","0.00","0.0","0.0",,"78","63",,"   60","   80","0.0","19.9","25.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-10","14.76"," 1040"," 1037","0.00","0.0","0.0",,"72","61",,"   60","   50","0.0","23.0","30.0",,,,,"    1",,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-11","17.00"," 0802"," 0807","0.94","0.0","0.0",,"67","59",,"   40","   50","0.0","31.1","38.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-12","5.37"," 0834"," 2358","0.11","0.0","0.0",,"69","64",,"  110","  360","0.0","10.1","12.1","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-13","10.07"," 1830"," 1826","0.00","0.0","0.0",,"82","65",,"  330","  330","0.0","19.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-14","8.72"," 1632"," 1631","0.00","0.0","0.0",,"79","62",,"  270","  270","0.0","19.9","21.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-15","6.71"," 0832"," 1629","0.00","0.0","0.0",,"82","64",,"  340","  200","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-16","10.51"," 1517"," 1517","0.08","0.0","0.0",,"69","62",,"   80","  100","0.0","19.9","23.9",,,,,"    1",,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-17","8.72"," 0601"," 1552","0.01","0.0","0.0",,"67","54",,"   50","   80","0.0","19.9","38.9",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-18","12.97"," 1306"," 2257","0.00","0.0","0.0",,"76","54",,"  230","  340","0.0","23.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-19","7.83"," 0140"," 1216","0.00","0.0","0.0",,"71","54",,"  330","  340","0.0","21.0","23.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-20","6.04"," 0726",,"0.00","0.0","0.0",,"72","50",,"  190",,"0.0","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-21","5.82"," 1514"," 1116","0.00","0.0","0.0",,"72","55",,"  150","  210","0.0","13.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-22","4.47"," 1724"," 1722","0.00","0.0","0.0",,"73","63",,"  180","  180","0.0","12.1","14.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-23","6.71"," 1636"," 1543","0.00","0.0","0.0",,"78","67",,"  190","  190","0.0","16.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-24","10.29"," 1235"," 1005","0.03","0.0","0.0",,"85","65",,"  330","  320","0.0","19.9","25.1","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-25","13.42"," 1034"," 0948","0.00","0.0","0.0",,"71","56",,"   10","   10","0.0","23.0","31.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-26","10.29"," 1245"," 1349","0.07","0.0","0.0",,"64","54",,"  150","  140","0.0","17.0","23.9",,,,,"    1",,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-27","9.84"," 2012"," 2005","1.41","0.0","0.0",,"69","61",,"  250","  250","0.0","25.1","31.1","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-28","14.09"," 1421"," 1735","0.51","0.0","0.0",,"72","60",,"  180","  300","0.0","32.0","44.1","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-29","17.67"," 1246"," 1034","0.00","0.0","0.0",,"70","57",,"  250","  240","0.0","29.1","34.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-09-30","13.65"," 1111"," 1111","0.00","0.0","0.0",,"62","50",,"  310","  310","0.0","21.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-10-01","10.07"," 1317"," 1506","0.00","0.0","0.0",,"59","49",,"  260","  260","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-10-02","11.18"," 2043"," 1755","0.00","0.0","0.0",,"66","43",,"  160","  140","0.0","21.0","28.0",,,,,"    1",,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-10-03","8.28"," 0840"," 1438","1.80","0.0","0.0",,"69","62",,"  190","  270","0.0","13.0","17.0","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-10-04","7.38"," 2312"," 2311","0.00","0.0","0.0",,"72","58",,"  290","  290","0.0","17.9","23.0","    1","    1",,,,,,"    1",,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-10-05","13.20"," 1453"," 1450","0.00","0.0","0.0",,"68","54",,"  300","  290","0.0","23.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-10-06","10.96"," 2359"," 2359","0.00","0.0","0.0",,"67","51",,"  180","  180","0.0","21.0","25.9",,,,,"    1",,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-10-07","21.70"," 1218"," 1218","0.08","0.0","0.0",,"73","58",,"  290","  290","0.0","42.9","55.9",,,,,"    1",,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-10-08","12.30"," 0004"," 0111","0.00","0.0","0.0",,"67","54",,"  300","  290","0.0","25.1","36.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-10-09","9.62"," 1318"," 1317","0.00","0.0","0.0",,"72","58",,"  200","  200","0.0","21.9","25.9",,,,,"    1",,,,,,,,,"    1",,,,,,
